1011,10.0,1000.0,3013.0,98799.0,5.847923278808594,1.0,0.0,0.0003383254497548422,977.0
1012,10.0,1000.0,2312.0,82022.0,2.1250381469726562,1.0,0.0,0.0014365399600970474,905.0
1013,10.0,1000.0,3806.0,151570.0,6.757328033447266,1.0,0.0,0.001284262637989914,978.0
1014,10.0,1000.0,5514.0,163646.0,6.337301254272461,1.0,0.0,0.0013897781638207837,960.0
1015,10.0,1000.0,54.0,2866.0,0.18623733520507812,1.0,0.0,0.0011716700225368176,964.0
1016,10.0,1000.0,1687.0,62126.0,5.978431701660156,1.0,0.0,0.0007949128239129642,973.0
1017,10.0,1000.0,109.0,7759.0,0.6963272094726562,1.0,0.0,0.0008118768936751843,942.0
1018,10.0,1000.0,2440.0,94274.0,7.426046371459961,1.0,0.0,0.0006524293532080916,990.0
1019,10.0,1000.0,665.0,27622.0,3.188772201538086,1.0,0.0,0.000876206353261413,937.0
1020,10.0,1000.0,5908.0,258260.0,16.569822311401367,1.0,0.0,0.00033504564126725215,985.0
1021,20.0,1000.0,84.0,19310.0,5.419578552246094,1.0,0.0,0.004273124776890321,258.0
1022,20.0,1000.0,709.0,134220.0,28.382902145385742,1.0,0.0,0.003718661338120183,266.0
1023,20.0,1000.0,1120.0,134032.0,28.645092010498047,1.0,0.0,0.003940539759460829,252.0
1024,20.0,1000.0,617.0,92726.0,23.015697479248047,1.0,0.0,0.0033456524722625864,266.0
1025,20.0,1000.0,510.0,65120.0,8.636039733886719,1.0,0.0,0.00357873308568163,275.0
1026,20.0,1000.0,3816.0,527695.0,48.83605194091797,1.0,0.0,0.001499618683662783,267.0
1027,20.0,1000.0,39430.0,3.539339e6,300.01895904541016,0.0,0.0035842293906810036,0.004879088743547646,279.0
1028,20.0,1000.0,510.0,45926.0,11.456747055053711,1.0,0.0,0.0041586407569457655,272.0
1029,20.0,1000.0,1128.0,143363.0,22.300905227661133,1.0,0.0,0.002850606001731291,266.0
1030,20.0,1000.0,22776.0,1.837047e6,300.0015392303467,0.0,0.0038314176245210726,0.0058797735162914,261.0
1031,30.0,1000.0,14511.0,3.223246e6,300.00151443481445,0.0,0.007751937984496124,0.010418927529106633,129.0
1032,30.0,1000.0,12161.0,3.998235e6,300.0042152404785,0.0,0.0072992700729927005,0.01040226978547797,137.0
1033,30.0,1000.0,1913.0,366633.0,59.84519386291504,1.0,0.0,0.006762660269975032,123.0
1034,30.0,1000.0,9920.0,1.559611e6,168.42242431640625,1.0,0.0,0.0025792061151140694,126.0
1035,30.0,1000.0,2376.0,519316.0,53.175132751464844,1.0,0.0,0.0038047761055826114,127.0
1036,30.0,1000.0,204.0,52019.0,12.339408874511719,1.0,0.0,0.001539729566773417,125.0
1037,30.0,1000.0,1987.0,492947.0,51.71951866149902,1.0,0.0,0.008475431747924422,128.0
1038,30.0,1000.0,16721.0,3.500191e6,300.0032539367676,0.0,0.007874015748031496,0.011545989006869598,127.0
1039,30.0,1000.0,2287.0,454205.0,46.67420959472656,1.0,0.0,0.003700152701406445,128.0
1040,30.0,1000.0,980.0,201107.0,50.58525848388672,1.0,0.0,0.0067814243561450105,127.0
1041,40.0,1000.0,510.0,194155.0,25.17383575439453,1.0,0.0,0.008354343136336848,74.0
1042,40.0,1000.0,1.0,2198.0,0.5993118286132812,1.0,0.0,0.013531339110387371,73.0
1043,40.0,1000.0,2048.0,674586.0,78.06501388549805,1.0,0.0,0.007167997573926545,77.0
1044,40.0,1000.0,28.0,55615.0,12.69626235961914,1.0,0.0,0.011054039534812621,75.0
1045,40.0,1000.0,172.0,40520.0,16.802337646484375,1.0,0.0,0.014133884835206272,77.0
1046,40.0,1000.0,2956.0,1.080277e6,117.53280639648438,1.0,0.0,0.0062106924137267094,75.0
1047,40.0,1000.0,1.0,2402.0,0.5172271728515625,1.0,0.0,0.011941213535693189,76.0
1048,40.0,1000.0,1872.0,664891.0,92.86477851867676,1.0,0.0,0.006978472746622136,75.0
1049,40.0,1000.0,28.0,23603.0,8.132762908935547,1.0,0.0,0.01229772966271868,76.0
1050,40.0,1000.0,2638.0,744174.0,87.94942665100098,1.0,0.0,0.004058772734594135,74.0
1051,50.0,1000.0,533.0,191411.0,28.7324161529541,1.0,0.0,0.005945567670593454,51.0
1052,50.0,1000.0,909.0,499826.0,87.42622756958008,1.0,0.0,0.009970531009897149,49.0
1053,50.0,1000.0,2825.0,859824.0,62.68475914001465,1.0,0.0,0.02182432386696241,51.0
1054,50.0,1000.0,2209.0,1.096877e6,127.82622528076172,1.0,0.0,0.006469419703574802,51.0
1055,50.0,1000.0,13.0,7667.0,2.6997947692871094,1.0,0.0,0.02046276087202981,51.0
1056,50.0,1000.0,529.0,398757.0,50.25078582763672,1.0,0.0,0.010017213520966805,50.0
1057,50.0,1000.0,1.0,2537.0,0.8965549468994141,1.0,0.0,0.009969979487492963,50.0
1058,50.0,1000.0,592.0,278013.0,62.362661361694336,1.0,0.0,0.010038741934984604,52.0
1059,50.0,1000.0,510.0,326930.0,47.85303497314453,1.0,0.0,0.016195749877719098,54.0
1060,50.0,1000.0,57.0,16745.0,2.8206653594970703,1.0,0.0,0.02074592733978424,52.0
111,10.0,100.0,121.0,7586.0,0.3192329406738281,1.0,0.0,0.02724987647267869,117.0
112,10.0,100.0,116.0,5483.0,0.3122520446777344,1.0,0.0,0.03425914123054674,87.0
113,10.0,100.0,1269.0,24941.0,0.7423553466796875,1.0,0.0,0.026717120680316373,98.0
114,10.0,100.0,883.0,62245.0,2.6736526489257812,1.0,0.0,0.035808085190051714,115.0
115,10.0,100.0,659.0,23360.0,1.2476329803466797,1.0,0.0,0.03151977984422812,104.0
116,10.0,100.0,514.0,15838.0,0.7954921722412109,1.0,0.0,0.03481689279356846,101.0
117,10.0,100.0,6154.0,196187.0,5.729166030883789,1.0,0.0,0.037620515316138574,114.0
118,10.0,100.0,3005.0,88796.0,2.461427688598633,1.0,0.0,0.03464737735742187,103.0
119,10.0,100.0,156.0,9858.0,0.3452644348144531,1.0,0.0,0.027706790713956264,114.0
120,10.0,100.0,288.0,10675.0,0.2982463836669922,1.0,0.0,0.03169923790630221,98.0
121,20.0,100.0,169.0,13330.0,1.1006317138671875,1.0,0.0,0.1045150804622042,30.0
122,20.0,100.0,17.0,4847.0,0.4272747039794922,1.0,0.0,0.08265755247378001,36.0
123,20.0,100.0,409.0,46423.0,1.684915542602539,1.0,0.0,0.10172129480685355,32.0
124,20.0,100.0,75.0,6296.0,0.33325767517089844,1.0,0.0,0.10885502459527283,33.0
125,20.0,100.0,72.0,8416.0,0.3792686462402344,1.0,0.0,0.12551655503586626,31.0
126,20.0,100.0,164.0,14101.0,0.686309814453125,1.0,0.0,0.08606222929440417,29.0
127,20.0,100.0,596.0,38142.0,2.5924930572509766,1.0,0.0,0.08989630743832647,35.0
128,20.0,100.0,91.0,6835.0,0.6185054779052734,1.0,0.0,0.10241558360684545,30.0
129,20.0,100.0,171.0,7277.0,0.3120708465576172,1.0,0.0,0.09978342764344852,30.0
130,20.0,100.0,1.0,1558.0,0.13121604919433594,1.0,0.0,0.08939887558482573,29.0
131,30.0,100.0,1.0,290.0,0.017002105712890625,1.0,0.0,0.2665691640476659,19.0
132,30.0,100.0,1.0,382.0,0.0200042724609375,1.0,0.0,0.3439898630293013,23.0
133,30.0,100.0,1.0,1117.0,0.11702728271484375,1.0,0.0,0.14444205968103818,16.0
134,30.0,100.0,1.0,400.0,0.018003463745117188,1.0,0.0,0.2211664318658236,18.0
135,30.0,100.0,80.0,6812.0,0.26724815368652344,1.0,0.0,0.18165749930926312,16.0
136,30.0,100.0,1.0,453.0,0.01800537109375,1.0,0.0,0.4287725609508249,24.0
137,30.0,100.0,1.0,2205.0,0.17203903198242188,1.0,0.0,0.15813486455629638,17.0
138,30.0,100.0,1.0,316.0,0.017004013061523438,1.0,0.0,0.33631988775617927,19.0
139,30.0,100.0,1.0,1404.0,0.08418464660644531,1.0,0.0,0.20711763695743013,16.0
140,30.0,100.0,1.0,352.0,0.018003463745117188,1.0,0.0,0.24518834008053084,17.0
141,40.0,100.0,1.0,812.0,0.11402511596679688,1.0,0.0,0.18406396719315693,10.0
142,40.0,100.0,1.0,576.0,0.024003982543945312,1.0,0.0,0.2597728007951912,12.0
143,40.0,100.0,1.0,1177.0,0.11821365356445312,1.0,0.0,0.2237173930336005,12.0
144,40.0,100.0,1.0,525.0,0.026004791259765625,1.0,0.0,0.23682102154418674,10.0
145,40.0,100.0,1.0,515.0,0.025005340576171875,1.0,0.0,0.2570364596216271,11.0
146,40.0,100.0,1.0,513.0,0.025007247924804688,1.0,0.0,0.3667769170038973,12.0
147,40.0,100.0,1.0,596.0,0.09902381896972656,1.0,0.0,0.3820002001383815,14.0
148,40.0,100.0,1.0,418.0,0.023004531860351562,1.0,0.0,0.33509175921479534,13.0
149,40.0,100.0,1.0,534.0,0.02318572998046875,1.0,0.0,0.6191042164569118,23.0
150,40.0,100.0,1.0,555.0,0.024003982543945312,1.0,0.0,0.46633487006361257,14.0
151,50.0,100.0,1.0,659.0,0.033008575439453125,1.0,0.0,0.2869791944470761,8.0
152,50.0,100.0,1.0,641.0,0.031007766723632812,1.0,0.0,0.4996825890331232,13.0
153,50.0,100.0,1.0,597.0,0.034015655517578125,1.0,0.0,0.4168045929114047,10.0
154,50.0,100.0,1.0,706.0,0.033008575439453125,1.0,0.0,0.5060054650130841,11.0
155,50.0,100.0,1.0,602.0,0.033199310302734375,1.0,0.0,0.36941027801477905,9.0
156,50.0,100.0,1.0,637.0,0.03200531005859375,1.0,0.0,0.4259082650553541,10.0
157,50.0,100.0,1.0,676.0,0.034008026123046875,1.0,0.0,0.32138683099227294,8.0
158,50.0,100.0,1.0,630.0,0.034015655517578125,1.0,0.0,0.4174841634513037,11.0
159,50.0,100.0,1.0,743.0,0.03700828552246094,1.0,0.0,0.2836401237802895,9.0
160,50.0,100.0,1.0,651.0,0.03300666809082031,1.0,0.0,0.30297869108753456,9.0
211,10.0,200.0,4405.0,220825.0,6.871940612792969,1.0,0.0,0.012607855706301999,204.0
212,10.0,200.0,235.0,9061.0,0.6935405731201172,1.0,0.0,0.009282694649723937,204.0
213,10.0,200.0,1066.0,59728.0,4.038333892822266,1.0,0.0,0.010597074776418662,197.0
214,10.0,200.0,1388.0,122597.0,6.146457672119141,1.0,0.0,0.007143418221269316,195.0
215,10.0,200.0,456.0,30214.0,1.2937564849853516,1.0,0.0,0.010798362788184055,218.0
216,10.0,200.0,1464.0,145141.0,7.578392028808594,1.0,0.0,0.014027443208698224,183.0
217,10.0,200.0,32.0,1654.0,0.07001495361328125,1.0,0.0,0.00808342438393245,189.0
218,10.0,200.0,4546.0,209837.0,6.606864929199219,1.0,0.0,0.012568596078839282,198.0
219,10.0,200.0,1775.0,111018.0,4.984926223754883,1.0,0.0,0.013122689089350428,197.0
220,10.0,200.0,2301.0,148940.0,8.500238418579102,1.0,0.0,0.009955744637273877,206.0
221,20.0,200.0,1098.0,188945.0,13.310270309448242,1.0,0.0,0.046498665315686534,55.0
222,20.0,200.0,420.0,36984.0,3.209928512573242,1.0,0.0,0.03264947526203686,58.0
223,20.0,200.0,34.0,3957.0,0.4432811737060547,1.0,0.0,0.02713151055136405,53.0
224,20.0,200.0,592.0,28739.0,3.666959762573242,1.0,0.0,0.025732890434204236,60.0
225,20.0,200.0,353.0,73879.0,4.082574844360352,1.0,0.0,0.037225126618416225,55.0
226,20.0,200.0,860.0,164453.0,8.938287734985352,1.0,0.0,0.020597789317808642,59.0
227,20.0,200.0,1799.0,274826.0,15.605766296386719,1.0,0.0,0.022782538589424427,58.0
228,20.0,200.0,213.0,10920.0,1.4328975677490234,1.0,0.0,0.031498219566356615,56.0
229,20.0,200.0,89.0,12664.0,0.696319580078125,1.0,0.0,0.03581760640152315,58.0
230,20.0,200.0,340.0,38362.0,1.7440986633300781,1.0,0.0,0.02232193650254762,54.0
231,30.0,200.0,592.0,40738.0,4.950876235961914,1.0,0.0,0.057172340117550076,27.0
232,30.0,200.0,16.0,6281.0,0.6133384704589844,1.0,0.0,0.07041305555473404,27.0
233,30.0,200.0,2695.0,325335.0,15.056503295898438,1.0,0.0,0.07613502717868112,28.0
234,30.0,200.0,2063.0,228929.0,9.489204406738281,1.0,0.0,0.06493484642662369,27.0
235,30.0,200.0,8.0,6931.0,0.6883468627929688,1.0,0.0,0.06516914242077713,24.0
236,30.0,200.0,642.0,87306.0,3.661214828491211,1.0,0.0,0.0572236230050414,31.0
237,30.0,200.0,4163.0,586099.0,26.314104080200195,1.0,0.0,0.07810362703146762,27.0
238,30.0,200.0,538.0,44566.0,4.905439376831055,1.0,0.0,0.06348723677579342,28.0
239,30.0,200.0,530.0,39701.0,2.9371337890625,1.0,0.0,0.06417849614834858,29.0
240,30.0,200.0,204.0,32981.0,1.7400798797607422,1.0,0.0,0.07466252441037907,30.0
241,40.0,200.0,195.0,64476.0,5.388277053833008,1.0,0.0,0.11485974997556724,17.0
242,40.0,200.0,195.0,65157.0,4.853981018066406,1.0,0.0,0.06406062227276182,17.0
243,40.0,200.0,204.0,15324.0,0.7794456481933594,1.0,0.0,0.09654014305012981,16.0
244,40.0,200.0,6.0,5830.0,0.5433559417724609,1.0,0.0,0.08490794422952753,17.0
245,40.0,200.0,1.0,4362.0,0.3226203918457031,1.0,0.0,0.16712204052037755,19.0
246,40.0,200.0,39.0,13632.0,1.439077377319336,1.0,0.0,0.10989997165825471,18.0
247,40.0,200.0,38.0,10764.0,1.2406940460205078,1.0,0.0,0.09797727974049507,18.0
248,40.0,200.0,204.0,40228.0,3.2693519592285156,1.0,0.0,0.0514580290434404,17.0
249,40.0,200.0,107.0,15888.0,0.9277286529541016,1.0,0.0,0.06632179125425074,14.0
250,40.0,200.0,204.0,66384.0,5.754125595092773,1.0,0.0,0.06300128717514496,18.0
251,50.0,200.0,49.0,8815.0,0.5755844116210938,1.0,0.0,0.11496414639946496,13.0
252,50.0,200.0,1.0,835.0,0.062015533447265625,1.0,0.0,0.26740690378796583,16.0
253,50.0,200.0,20.0,16430.0,2.1954479217529297,1.0,0.0,0.09686779015538516,12.0
254,50.0,200.0,1.0,5550.0,0.46063232421875,1.0,0.0,0.12670446362438334,12.0
255,50.0,200.0,1.0,4569.0,0.6010036468505859,1.0,0.0,0.11041478814500763,13.0
256,50.0,200.0,31.0,9972.0,0.6093902587890625,1.0,0.0,0.128099350895199,12.0
257,50.0,200.0,1.0,6055.0,0.5183811187744141,1.0,0.0,0.16385898137016225,13.0
258,50.0,200.0,1.0,7753.0,0.7724666595458984,1.0,0.0,0.11763632848426726,12.0
259,50.0,200.0,18.0,17901.0,2.146455764770508,1.0,0.0,0.08351022969334633,13.0
260,50.0,200.0,398.0,61833.0,2.8660449981689453,1.0,0.0,0.07580904456180848,12.0
511,10.0,500.0,670.0,32766.0,2.825763702392578,1.0,0.0,0.0029878671789869324,501.0
512,10.0,500.0,46.0,3902.0,0.1921863555908203,1.0,0.0,0.002749616193742428,484.0
513,10.0,500.0,1219.0,56287.0,4.634456634521484,1.0,0.0,0.003159505856735905,500.0
514,10.0,500.0,1.0,793.0,0.05826568603515625,1.0,0.0,0.00249095973095924,469.0
515,10.0,500.0,3210.0,256659.0,15.103347778320312,1.0,0.0,0.003321762216668861,503.0
516,10.0,500.0,180.0,12133.0,2.090665817260742,1.0,0.0,0.002612079088906891,497.0
517,10.0,500.0,700.0,34262.0,2.6388397216796875,1.0,0.0,0.003130138723820512,455.0
518,10.0,500.0,592.0,21622.0,1.8901309967041016,1.0,0.0,0.0020204806159815655,467.0
519,10.0,500.0,317.0,12029.0,1.7248344421386719,1.0,0.0,0.0022882169791746437,489.0
520,10.0,500.0,6354.0,424180.0,32.69004249572754,1.0,0.0,0.0015601286018589924,483.0
521,20.0,500.0,193.0,18433.0,2.2123184204101562,1.0,0.0,0.009439990393968856,135.0
522,20.0,500.0,911.0,116873.0,11.111869812011719,1.0,0.0,0.006058135686994713,130.0
523,20.0,500.0,6893.0,1.242988e6,113.51848602294922,1.0,0.0,0.005422516638958334,137.0
524,20.0,500.0,1277.0,143297.0,12.764585494995117,1.0,0.0,0.004822417851356399,138.0
525,20.0,500.0,31722.0,3.652303e6,300.0104560852051,0.0,0.006802721088435374,0.01276844184812511,147.0
526,20.0,500.0,592.0,63452.0,9.570144653320312,1.0,0.0,0.010785605454319464,134.0
527,20.0,500.0,1.0,798.0,0.22805213928222656,1.0,0.0,0.008086509576527718,132.0
528,20.0,500.0,18082.0,3.414267e6,300.00636100769043,0.0,0.007352941176470588,0.011938823887571334,136.0
529,20.0,500.0,398.0,37287.0,4.383182525634766,1.0,0.0,0.008900037966309497,137.0
530,20.0,500.0,6642.0,1.350947e6,119.92644691467285,1.0,0.0,0.012507958855201815,124.0
531,30.0,500.0,189.0,21677.0,4.124103546142578,1.0,0.0,0.019403156431604746,62.0
532,30.0,500.0,113.0,21867.0,3.474071502685547,1.0,0.0,0.014585477783652412,68.0
533,30.0,500.0,592.0,78486.0,19.66196060180664,1.0,0.0,0.020497275754290264,67.0
534,30.0,500.0,2916.0,1.028245e6,86.69735527038574,1.0,0.0,0.012710997320677712,66.0
535,30.0,500.0,529.0,111325.0,14.828380584716797,1.0,0.0,0.014867995418081844,66.0
536,30.0,500.0,11260.0,3.749887e6,300.0033550262451,0.0,0.015625,0.024060545035217817,64.0
537,30.0,500.0,2887.0,745861.0,53.195343017578125,1.0,0.0,0.011864921936433289,61.0
538,30.0,500.0,1396.0,310087.0,29.227779388427734,1.0,0.0,0.016191915523474123,66.0
539,30.0,500.0,2183.0,521291.0,47.06361389160156,1.0,0.0,0.01038746019492359,63.0
540,30.0,500.0,1038.0,154995.0,28.683252334594727,1.0,0.0,0.018417720514841186,68.0
541,40.0,500.0,77.0,17357.0,1.948373794555664,1.0,0.0,0.03137001145942301,39.0
542,40.0,500.0,4150.0,971911.0,48.173179626464844,1.0,0.0,0.03337513252966008,39.0
543,40.0,500.0,818.0,370583.0,36.27705764770508,1.0,0.0,0.03257547283935644,39.0
544,40.0,500.0,113.0,19801.0,4.294984817504883,1.0,0.0,0.029766369749613667,39.0
545,40.0,500.0,1290.0,325328.0,42.93827247619629,1.0,0.0,0.021617737719747784,39.0
546,40.0,500.0,752.0,206515.0,32.508541107177734,1.0,0.0,0.01703112097748591,38.0
547,40.0,500.0,786.0,201732.0,29.699596405029297,1.0,0.0,0.016893365081960616,38.0
548,40.0,500.0,1181.0,324167.0,35.373037338256836,1.0,0.0,0.023016664679385002,39.0
549,40.0,500.0,274.0,25250.0,4.719280242919922,1.0,0.0,0.03123759071714024,38.0
550,40.0,500.0,932.0,348249.0,42.10726737976074,1.0,0.0,0.023613621603503453,37.0
551,50.0,500.0,2822.0,969020.0,64.84862327575684,1.0,0.0,0.0481890387574752,26.0
552,50.0,500.0,51.0,15400.0,1.7489585876464844,1.0,0.0,0.04325076198981485,27.0
553,50.0,500.0,59.0,21583.0,2.2936248779296875,1.0,0.0,0.04580477022224112,26.0
554,50.0,500.0,1.0,1644.0,0.22625350952148438,1.0,0.0,0.03468502515047768,27.0
555,50.0,500.0,1.0,24628.0,3.0640697479248047,1.0,0.0,0.03722830084814587,26.0
556,50.0,500.0,1976.0,809690.0,89.56942749023438,1.0,0.0,0.014212922504184282,27.0
557,50.0,500.0,1.0,1731.0,0.4112987518310547,1.0,0.0,0.03500254339368412,27.0
558,50.0,500.0,1667.0,411101.0,36.60732460021973,1.0,0.0,0.010178637038789243,26.0
559,50.0,500.0,1381.0,777498.0,91.90624618530273,1.0,0.0,0.04708718891802324,27.0
560,50.0,500.0,1658.0,552405.0,60.91457939147949,1.0,0.0,0.018349496629335407,27.0
